Nombre;Codigo_Postal;Calle;Municipio;Distrito;Latitud;Longitud;Provincia;Pais;Tipo_Cocina;Sitio_Web;Direccion_Completa
La Tapateca;29260;Calle de Salvador Allende;Torremolinos;;36.6043166;-4.5090935;Costa del Sol Occidental;España;No especificado;No disponible;La Tapateca, 40, Calle de Salvador Allende, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29260, España
Spice Gril;29260;Calle Nerja;Torremolinos;;36.6044096;-4.5090492;Costa del Sol Occidental;España;No especificado;No disponible;Spice Gril, Calle Nerja, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29260, España
Il Sogno;29620;Calle de Salvador Allende;Torremolinos;;36.604866;-4.5084797;Costa del Sol Occidental;España;No especificado;No disponible;Il Sogno, 23, Calle de Salvador Allende, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Multani's;29260;Calle del Bulto;Torremolinos;;36.609249;-4.5045148;Costa del Sol Occidental;España;No especificado;No disponible;Multani's, 62, Calle del Bulto, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29260, España
't Karrewiel;29260;Calle del Bulto;Torremolinos;;36.6093753;-4.5044107;Costa del Sol Occidental;España;No especificado;No disponible;'t Karrewiel, 56, Calle del Bulto, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29260, España
Bar Populair;29620;Calle del Bulto;Torremolinos;;36.6104082;-4.5033874;Costa del Sol Occidental;España;No especificado;No disponible;Bar Populair, 9, Calle del Bulto, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Frutos del Mar;29260;Calle de Carmen;Torremolinos;;36.6116492;-4.5026695;Costa del Sol Occidental;España;No especificado;No disponible;Frutos del Mar, 14, Calle de Carmen, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29260, España
Restaurante Estambul Grill;29005;Alameda Principal;Málaga;Centro Histórico;36.7181093;-4.42217;Málaga-Costa del Sol;España;No especificado;No disponible;Restaurante Estambul Grill, 8, Alameda Principal, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29005, España
Casa Juan Los Mellizos;29620;Calle San Ginés;Torremolinos;;36.6126848;-4.5020185;Costa del Sol Occidental;España;No especificado;No disponible;Casa Juan Los Mellizos, 26, Calle San Ginés, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Gewoon DO;29260;Calle San Ginés;Torremolinos;;36.6132767;-4.5016449;Costa del Sol Occidental;España;No especificado;No disponible;Gewoon DO, 2, Calle San Ginés, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29260, España
Bar Internacional;29620;Calle de Chiriva;Torremolinos;;36.6141221;-4.5013884;Costa del Sol Occidental;España;No especificado;No disponible;Bar Internacional, Calle de Chiriva, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
't Kippenhuis;29620;Calle Decano Higueras del Castillo;Torremolinos;;36.6145586;-4.5018604;Costa del Sol Occidental;España;No especificado;No disponible;'t Kippenhuis, 67, Calle Decano Higueras del Castillo, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Pepe Rios;29620;Calle de Chiriva;Torremolinos;;36.6142969;-4.5014237;Costa del Sol Occidental;España;No especificado;No disponible;Pepe Rios, Calle de Chiriva, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Café ome Kobus;29620;Calle Decano Higueras del Castillo;Torremolinos;;36.6145025;-4.5019044;Costa del Sol Occidental;España;No especificado;No disponible;Café ome Kobus, 66, Calle Decano Higueras del Castillo, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Inkas Place;29620;Calle Carmen Montes;Torremolinos;;36.6153169;-4.5019539;Costa del Sol Occidental;España;No especificado;No disponible;Inkas Place, 8, Calle Carmen Montes, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
El Cortijillo;29679;Calle Carmen Montes;Benahavís;;36.5158626;-5.034709;Costa del Sol Occidental;España;No especificado;No disponible;El Cortijillo, Benahavís, Costa del Sol Occidental, Málaga, Andalucía, 29679, España
Abriendo boca;29680;Calle Cuartel;Estepona;Barriada Islas Canarias;36.4325169;-5.1488702;Costa del Sol Occidental;España;No especificado;No disponible;Abriendo boca, Calle Cuartel, Barriada Islas Canarias, Estepona, Costa del Sol Occidental, Málaga, Andalucía, 29680, España
Cafe Savoy;29620;Calle Skal;Torremolinos;;36.6189344;-4.4990489;Costa del Sol Occidental;España;No especificado;No disponible;Cafe Savoy, Calle Skal, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
D'graná;29620;Calle Casablanca;Torremolinos;;36.6194075;-4.4991213;Costa del Sol Occidental;España;No especificado;No disponible;D'graná, 27, Calle Casablanca, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Cafe Wunderbar;29620;Calle Casablanca;Torremolinos;;36.6222072;-4.4980029;Costa del Sol Occidental;España;No especificado;No disponible;Cafe Wunderbar, Calle Casablanca, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
El N.A.;29620;Calle Casablanca;Torremolinos;;36.6211291;-4.4981156;Costa del Sol Occidental;España;No especificado;No disponible;El N.A., 13, Calle Casablanca, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Granvinos;29620;Calle Skal;Torremolinos;;36.6214903;-4.4975076;Costa del Sol Occidental;España;No especificado;No disponible;Granvinos, Plaza San Miguel, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Peggy Sue's;29620;Calle Skal;Torremolinos;;36.62039;-4.4978108;Costa del Sol Occidental;España;No especificado;No disponible;Peggy Sue's, Calle Skal, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Miramar;;Plaza San Miguel;Málaga;Miramar;36.7258427;-4.3965292;Málaga-Costa del Sol;España;No especificado;No disponible;Miramar, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, España
Aroma;29620;Calle San Miguel;Torremolinos;;36.6225729;-4.4978777;Costa del Sol Occidental;España;No especificado;No disponible;Aroma, 54, Calle San Miguel, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Loft del Mar;29620;Calle de las Mercedes;Torremolinos;;36.6232096;-4.497091;Costa del Sol Occidental;España;No especificado;No disponible;Loft del Mar, 16, Calle de las Mercedes, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Bar Baccus;29620;Calle de las Mercedes;Torremolinos;;36.6239556;-4.4962722;Costa del Sol Occidental;España;No especificado;No disponible;Bar Baccus, 24, Calle de las Mercedes, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
La Bodega;29620;Calle San Miguel;Vélez-Málaga;La Bodega;36.7183234;-4.1960626;La Axarquía;España;No especificado;No disponible;La Bodega, Benajarafe, Vélez-Málaga, La Axarquía, Málaga, Andalucía, España
El Rincón de Boli;29620;Calle Conde de Mieres;Torremolinos;;36.6233488;-4.4983013;Costa del Sol Occidental;España;No especificado;No disponible;El Rincón de Boli, Calle Conde de Mieres, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Carambuco;;Plaza de la Unión Europea;Málaga;Churriana;36.663848;-4.4949893;Málaga-Costa del Sol;España;No especificado;No disponible;Carambuco, Churriana, Cortijo de Maza-El Olivar, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, España
PadThaiWok;29620;Plaza de la Unión Europea;Málaga;Santa Paula;36.6910077;-4.4471308;Málaga-Costa del Sol;España;No especificado;No disponible;Padthaiwok, Avenida de los Guindos, Santa Paula, Carretera de Cádiz, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29003, España
Cantina La Cachava;29620;Plaza de la Unión Europea;Torremolinos;;36.6245455;-4.497583;Costa del Sol Occidental;España;No especificado;No disponible;Cantina La Cachava, 11, Plaza de la Unión Europea, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Sabor de Portugal;29620;Plaza de la Unión Europea;Torremolinos;;36.6243021;-4.4978016;Costa del Sol Occidental;España;No especificado;No disponible;Sabor de Portugal, 11, Plaza de la Unión Europea, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
El Abanico;29620;Plaza de la Unión Europea;Torremolinos;;36.6247233;-4.4974387;Costa del Sol Occidental;España;No especificado;No disponible;El Abanico, 15, Plaza de la Unión Europea, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
La Trastienda de Juan;29620;Pasaje Gitanillas;Torremolinos;;36.6247591;-4.4979398;Costa del Sol Occidental;España;No especificado;No disponible;La Trastienda de Juan, Pasaje Gitanillas, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
El Caballo Andaluz;29620;Plaza de Andalucía;Torremolinos;;36.624415;-4.4984336;Costa del Sol Occidental;España;No especificado;No disponible;El Caballo Andaluz, Plaza de Andalucía, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Café Central;29016;Plaza de Andalucía;Málaga;Centro Histórico;36.7211582;-4.4215087;Málaga-Costa del Sol;España;No especificado;No disponible;Café Central, 11, Plaza de la Constitución, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
El Abuelo;29620;Plaza de Andalucía;Torremolinos;;36.6240897;-4.4986363;Costa del Sol Occidental;España;No especificado;No disponible;El Abuelo, 4, Plaza de Andalucía, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Arigato;29008;;Málaga;Centro Histórico;36.7225123;-4.4200119;Málaga-Costa del Sol;España;No especificado;No disponible;Arigato, 9, Plaza Uncibay, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29008, España
Novobar;29620;Paseo Marítimo;Torremolinos;;36.6251088;-4.4932014;Costa del Sol Occidental;España;No especificado;No disponible;Novobar, Paseo Marítimo, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
The Seaside;29620;Paseo Marítimo;Torremolinos;;36.6117093;-4.5022027;Costa del Sol Occidental;España;No especificado;No disponible;The Seaside, 48, Paseo Marítimo, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Colonia;29740;Plaza de la Nogalera;Vélez-Málaga;Caleta 2000;36.7338422;-4.0966492;La Axarquía;España;No especificado;No disponible;Colonia, Paseo Marítimo, Torres de Colón, Caleta 2000, Torre del Mar, Vélez-Málaga, La Axarquía, Málaga, Andalucía, 29740, España
El Mangaleta;29600;Alameda de Poniente;Marbella;;36.5018193;-4.8332963;Costa del Sol Occidental;España;No especificado;No disponible;El Mangaleta, Alameda de Poniente, Bahía de Marbella, Rio Real, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29600, España
La Taberna de Flores;29170;Calle Iglesia;Colmenar;;36.9030885;-4.3351208;La Axarquía;España;No especificado;No disponible;La Taberna de Flores, 11, Calle Iglesia, Colmenar, La Axarquía, Málaga, Andalucía, 29170, España
Café Bar Plaza;29170;Plaza de España;Colmenar;;36.9053076;-4.3355877;La Axarquía;España;No especificado;No disponible;Café Bar Plaza, 1, Plaza de España, Colmenar, La Axarquía, Málaga, Andalucía, 29170, España
Er Pichi de Caí;29001;Calle Trinidad Grund;Málaga;Ensanche Centro;36.717286;-4.4217091;Málaga-Costa del Sol;España;No especificado;No disponible;Er Pichi de Caí, 8, Calle Trinidad Grund, Ensanche Centro, Soho, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29001, España
Mesón Pepe y Antonia;29170;Calle Camino de Málaga;Colmenar;;36.9031275;-4.3399324;La Axarquía;España;No especificado;No disponible;Mesón Pepe y Antonia, Calle Camino de Málaga, Colmenar, La Axarquía, Málaga, Andalucía, 29170, España
Restaurante Miramar;29793;Avenida El Pozuelo;Málaga;Bellavista;36.7233289;-4.3961476;Málaga-Costa del Sol;España;No especificado;No disponible;Restaurante Miramar, 12, Avenida Pintor Joaquín Sorolla, Bellavista, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Hotel Restaurante Belén;29170;Avenida de los Montes;Colmenar;;36.9026917;-4.3407825;La Axarquía;España;No especificado;No disponible;Hotel Restaurante Belén, 11, Avenida de los Montes, Colmenar, La Axarquía, Málaga, Andalucía, 29170, España
Bar La Esquinita;29180;Calle Cabo Puente;Riogordo;;36.9145026;-4.290924;La Axarquía;España;No especificado;No disponible;Bar La Esquinita, 4, Calle Cabo Puente, Riogordo, La Axarquía, Málaga, Andalucía, 29180, España
Mesón El Pilar;29170;Pasaje del Pilar;Colmenar;;36.906113;-4.3377341;La Axarquía;España;No especificado;No disponible;Mesón El Pilar, 11, Pasaje del Pilar, Colmenar, La Axarquía, Málaga, Andalucía, 29170, España
Restaurante Balcón de los Montes;29170;Calle Carretera Casabermeja;Colmenar;;36.9025494;-4.3426986;La Axarquía;España;No especificado;No disponible;Restaurante Balcón de los Montes, Calle Carretera Casabermeja, Colmenar, La Axarquía, Málaga, Andalucía, 29170, España
Casa Andreas;29680;Calle Manuel Navarro Mollot;Estepona;Ronda del Mar;36.4215827;-5.1545177;Costa del Sol Occidental;España;No especificado;No disponible;Casa Andreas, 11, Calle Manuel Navarro Mollor, Balcones del Mar, Ronda del Mar, Estepona, Costa del Sol Occidental, Málaga, Andalucía, 29680, España
Café-Copas Er-Pikoskiyo;29170;Calle Tajo del Hornillo;Colmenar;;36.9079574;-4.3420047;La Axarquía;España;No especificado;No disponible;Café-Copas Er-Pikoskiyo, 4, Calle Tajo del Hornillo, Colmenar, La Axarquía, Málaga, Andalucía, 29170, España
Bar Cafeteria Arco del Sol;29170;Carretera de Casabermeja a Vélez-Málaga;Colmenar;;36.912163;-4.3533728;La Axarquía;España;No especificado;No disponible;Bar Cafeteria Arco del Sol, Carretera de Casabermeja a Vélez-Málaga, Colmenar, La Axarquía, Málaga, Andalucía, 29170, España
Restaurante Casona los Moriscos;29170;A-7204;Colmenar;;36.9212469;-4.3622294;La Axarquía;España;No especificado;No disponible;Restaurante Casona los Moriscos, A-7204, Colmenar, La Axarquía, Málaga, Andalucía, 29170, España
Churrería La Malagueña;29005;Calle Sebastián Souvirón;Málaga;Centro Histórico;36.7193191;-4.4236366;Málaga-Costa del Sol;España;No especificado;No disponible;Churrería La Malagueña, 6, Calle Sebastián Souvirón, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29005, España
Amigos;29015;Calle Bolsa;Málaga;Centro Histórico;36.7193115;-4.4208004;Málaga-Costa del Sol;España;No especificado;No disponible;Amigos, 6, Calle Bolsa, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
El Mesón by La Bodeguita;29660;Calle Ribera;San Pedro Alcántara;Nueva Andalucía;36.4879239;-4.9525711;Costa del Sol Occidental;España;No especificado;No disponible;El Mesón by La Bodeguita, Casa RS 117, Calle Ribera, Nueva Andalucía, San Pedro Alcántara, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29660, España
Bar Los Pibes;29017;Calle Arquitecto Eduardo Esteve;Málaga;Echeverría del Palo;36.7206499;-4.363195;Málaga-Costa del Sol;España;No especificado;No disponible;Bar Los Pibes, Calle Arquitecto Eduardo Esteve, Echeverría del Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29017, España
Restaurante La Lola;29109;Calle Calvario;Tolox;;36.6847943;-4.9108303;Sierra de las Nieves;España;No especificado;No disponible;Restaurante La Lola, Calle Calvario, Tolox, Sierra de las Nieves, Málaga, Andalucía, 29109, España
Astrid Tapería Orgánica;29005;Calle Calderón de la Barca;Málaga;Centro Histórico;36.7203026;-4.4240402;Málaga-Costa del Sol;España;No especificado;No disponible;Astrid Tapería Orgánica, Calle Calderón de la Barca, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29005, España
El Pescaito Dorado;29109;Plaza Alta;Tolox;;36.6873204;-4.9048636;Sierra de las Nieves;España;No especificado;No disponible;El Pescaito Dorado, Plaza Alta, Tolox, Sierra de las Nieves, Málaga, Andalucía, 29109, España
V y R;29109;Calle Encina;Tolox;;36.6854116;-4.9055875;Sierra de las Nieves;España;No especificado;No disponible;V y R, Calle Encina, Tolox, Sierra de las Nieves, Málaga, Andalucía, 29109, España
La Peña;;;Alfarnate;;36.9823245;-4.2039893;La Axarquía;España;No especificado;No disponible;La Peña, Alfarnate, La Axarquía, Málaga, Andalucía, España
Hogar del Jubilado;29002;Calle Abogado Federico Orellana Toledano;Málaga;Huelin;36.7028658;-4.4394701;Málaga-Costa del Sol;España;No especificado;No disponible;Hogar del Jubilado, 8A, Calle Abogado Federico Orellana Toledano, Huelin, Carretera de Cádiz, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29002, España
La Alberca;29109;Calle Encina;Tolox;;36.685289;-4.9055634;Sierra de las Nieves;España;No especificado;No disponible;La Alberca, Calle Encina, Tolox, Sierra de las Nieves, Málaga, Andalucía, 29109, España
